image,Text,Label,Hate Categories,Targeted Groups
meme_2925.jpg,ভাই চুল আর ছোট করলে আপনাকে আরও খারাপ দেখা যাবে ভাই খারাপ দেখা না গেলে আম্মু ভাববে আমি চুলই কাটিনি,Non Hate,,
meme_2926.jpeg,বান্ধবির বিয়েতে বান্ধবির বর কে দেখার পর আমি চাচ়া আপনে ,Hate,Gender,Community
meme_2927.jpeg,তেমন কিছু না আমি শুধু বলেছিলাম আমার বাবা তরমুজ ব্যবসায়ী,Non Hate,,
meme_2928.jpeg,"সময় খারাপ যাচ্ছে? মনে মনে এটা ভাবুন যে, আগস্ট মাস শুরু হয়ে গেলো, পরের মাসে দুর্গা পূজো।",Non Hate,,
meme_2929.jpg,যখন আপনি নিজের সুবিধা এবং প্রয়োজন অনুযায়ী; ফ্যাসিবাদী বিজেপি এবং মাওবাদী উভয়েরই হাত ধরেন গর্বিত লি বেড়াল,Hate,Political,Organization
meme_2930.jpeg,হিন্দি গান শোনা ক্ষ্যাত বলে কুল সাজার পর যখন বিয়ের হলুদে হিন্দি গানেই নাচতে হয় ,Hate,Political,Organization
meme_2931.jpg,পাশের বাসার ভালো ইষ্টুডেন্টের পায়ে ধোয়া পানি সেটা গিলতে থাকা আমি,Non Hate,,
meme_2932.jpg,শহর থেকে যখন গ্রামে যায় চাচাতো বোন গ্রামের চাচাতো ভাই:,Hate,Gender,Community
meme_2933.jpg,ধাঁধা: কে কার কে হয় আলী বিয়ে করেছে মুহম্মদের কন্যাকে মুহম্মদ বিয়ে করেছে ওমরের কন্যাকে ওমর বিয়ে করেছে আলীর কন্যাকে,Hate,Religious,Community
meme_2934.jpg,"আংটি মাংস, দরজা খোলেন",Non Hate,,
meme_2935.jpeg,শীতকাল কি কি বারে গোসল করব সেই প্রসঙ্গে আলোচনা সভা ,Non Hate,,
meme_2936.jpeg,"হেরে যায় সততা, আর জিতে যায় পতিতা। এটাই আমাদের দেশের বিচারের অবস্থা",Hate,Political,Organization
meme_2937.jpeg,মাল খেয়ে খাট কাঁপাই চোখ বেধে খাট কাঁপাই ,Hate,Gender,Community
meme_2938.jpeg,একজন সিনেমায় সৎমার অভিনয় করতেন আর একজন থাক বলব না বাবা ,Hate,Political,Organization
meme_2939.jpg,বিদেশ ফেরত স্বামী যখন পাঁচ বছর পর দেশে এসে স্ত্রীর সাথে প্রথম রাত্রিযাপনের পর স্ত্রী: পাছাডা ধ্বংস কইরা লাইছিরে ভাই,Hate,Gender,Community
meme_2940.jpg,বন্ধুকে মেরে ফেলছি কারন... ১৮ বছরের ধামড়া হওয়া সত্বেও এখনো নাকি রোজা রাখতে পারে না!,Hate,Religious,Community
meme_2941.jpeg,কলেজের সাংস্কৃতিক অনুষ্ঠানে এসেছি  মেয়ে পটাতে ,Non Hate,,
meme_2942.jpg,"আমার তিন ছেলে, দুই ছেলে এম এ পাস আর ছোটটা পড়ালেখা করে নাই তাই সে ভিক্ষা করে ছোটটা কে ঘর থেকে বের করে দে ফইন্নির ঘরে ফইন্নি তাইলে খামু কি?",Non Hate,,
meme_2943.jpeg,"তখন, ক্ষমতা থাকলে সিবিআই আমাকে তোলাবাজ কয়লাচোর প্রমাণ করুক, এই মাঠে দাড়িয়ে ফাঁসি নিব। এখন, এইভাবে সিবিআই আমাকে ভয় দেখানো যাবে না ভাইপো বোকা সোদা",Hate,Political,Organization
meme_2944.jpg,বেষ্ট ফটোগ্রাফার এ্যাওয়ার্ড টা ছুড়ে মার কেউ এর মুখে,Non Hate,,
meme_2945.jpeg,"আর যেখানে যাও না রে ভাই সপ্তসাগর পার, রঞ্জু জেঠুর কাছে পিঠে খেতে যেওনা খবরদার।",Non Hate,,
meme_2946.jpg,"বাইবেল-কোরানে স্পষ্ট করে বলা আছে, পৃথিবী সমতল, অতএব... নিউ ইয়র্ক লন্ডন প্যারিস বেইজিং টোকিও",Hate,Religious,Community
meme_2947.jpeg,তা ছেলে কি করে? ছেলে নিজে ইফতারি বানায় বাবা আমি রাজি ,Non Hate,,
meme_2948.jpg,ধর্ম কাহাকে বলে?,Hate,Religious,Community
meme_2949.jpg,আজ নেতাজির জন্মদিন কোন নেতাজি? ভুলে গেলি! যার বাড়ি মেরামতির সময় সিন্ডিকেটের টাকা আনতে গিয়েছিলিস...,Hate,Political,Organization
meme_2950.jpg,তুমি জেনে অবাক হবে যে ফেইসবুকে তোমার আর আমার হাতের লেখা সেইম,Non Hate,,
meme_2951.jpeg,রোহিঙ্গাদের ফিরিয়ে নিতে রাজি হয়েছে মিয়ানমার কষ্টে আছি কারণ আমার বন্ধু ও চইলা যাইবো ,Non Hate,,
meme_2952.jpeg,সারা বছর প্রকৃতির ছবি তুলেন কেউ কিছু বলবেন না কিন্তু একদিন মেয়েদের ছবি তুলেন,Non Hate,,
meme_2953.jpg,পোঁদ মারতে দেবে কিনা বলো ? না দেবো না । ব্যাথা নিয়ে বঁটিতে বসে মাছ কাটতে কষ্ট হয় আমার,Hate,Gender,Community
meme_2954.jpeg,মোদী জি একজন স্বয়ংসেবক সেটা সবাই জানে কিন্তু এই ভদ্রলোক যে বজরং দল ওয়ালা বেরোবে জানা ছিলো না,Hate,Political,Organization
meme_2955.jpg,চলে আয় বিনোদন পাওয়া গেছে,Non Hate,,
meme_2956.jpeg,গত বছর হিন্দু উদারপন্থীরা সম্প্রীতি দেখাতে করেছিল ধর্মনিরপেক্ষ দুর্গাপুজো এবার বেজে উঠুক মহালয়ার চণ্ডীপাঠ সব মসজিদের মাইকে ছড়িয়ে পড়ুক সম্প্রীতি বাংলার দিকে দিকে,Hate,Religious,Community
meme_2957.jpg,ষোলো সহস্র কামিনীর সাথে সঙ্গম করে ক্লান্ত? বদলাবে স্বাদ? ওরে পোপ - দুটো কচি দেখে খোকা আন তো!,Hate,Religious,Community
meme_2958.jpeg,দাদা দাদীকে সহ্য করতে না পারা উচ্চ প্রগতিশীল ব্যাক্তি জন্মের পর কখনো দাদা দাদীর আদর স্নেহ না পাওয়া আমি,Non Hate,,
meme_2959.jpeg,জুম্মার নামাজ শেষে মসজিদ থেকে বিরিয়ানি নিয়ে আসি আমি ওই দিকে বিরিয়ানির প্যাকেট নিয়ে কাড়াকাড়ি করা আমার শাহবাগী বন্ধুগণ,Hate,Religious,Community
meme_2960.jpg,"চায়ের কাপে ভেজানো বিস্কুট একটাই শিক্ষা দেয় কারোর প্রতি এতটাও ডুবে যেওনা,যাতে নিজেকেই ভেঙে পড়তে হয়",Non Hate,,
meme_2961.jpg,"কোনও মমিনরে নবীজির কার্টুন-আঁকা কোরান উপহার দিলে কোরানটা নিয়া সে কী করবে, জানতে মঞ্চায়",Hate,Religious,Community
meme_2962.jpg,ভারত যখন অলিম্পিকে পদক যেতে সব মোদীজির কৃতিত্ব ভারত যখন ক্রিকেট বিশ্বকাপে হেরে যায় মোদীজির কোনো দায় নেই সব দোষ প্লেয়ারদের,Hate,Political,Organization
meme_2963.jpg,*ভাইপো *পার্থদা *ভাইপো *পার্থদা,Hate,Political,Organization
meme_2964.jpeg,তিনারা জৈ বাংলার আওয়ামী পতিতা লীগের সদস্য,Hate,Political,Organization
meme_2965.jpeg,শতাব্দীর সেরা বিশ্বাসঘাতক।,Hate,Political,Organization
meme_2966.jpg,সামনে পঞ্চায়েত ভোট আসছে মাসিমা আমাকে চিনতে পারছেন তো? কেন চিনতে পারবো না! টিভিতে কতবার দেখেছি টাকার বান্ডিল নিতে,Hate,Political,Organization
meme_2967.jpg,ঈশ্বরের নামে এগিয়ে চলো! আল্লাহু আকবর! গাধাচোদার দল!,Hate,Religious,Community
meme_2968.jpg,এমন গাড় ঘোলা সাদা চা কী করে হয় ? এটা কী চা গো ? এটা উত্তেজনার ফলে নিঃসৃত সুপার ন্যাচারাল চা,Hate,Gender,Community
meme_2969.jpg,তুমি কি কুকুর ভালোবাসো? আমি কুকুরকে ভালোবাসলেও কুকুর আমাকে ভালোবাসে না,Non Hate,,
meme_2970.jpg,লেবুর রস বের করার নিনজা টেকনিক।,Hate,Gender,Community
meme_2971.jpg,আজকের দিনভর এই নোংরামি দেখে এখন কি মনে হচ্ছে!? আমি বাপু রাজনীতি বুঝি না তবে মৃতদের ভোট দিতে দেখে ভীষণ আনন্দ হয়,Hate,Political,Organization
meme_2972.jpg,যারা আগে থেকেই ধনী থাকে আর যারা নতুন নতুন ধনী হয়,Hate,Gender,Community
meme_2973.jpg,নাস্তিকদের ধর্মগুরু চার্লজ ডারউইন,Hate,Religious,Community
meme_2974.jpeg,"যে মেয়ে দাড়ি দেখে বিয়েতে বসতে রাজি না, ওই মেয়ে না, ওইটা হিজড়া - শায়খ আহমাদুল্লাহ।",Hate,Gender,Community
meme_2975.jpeg,বাবা আমি বিয়েতে পন নেবো নো তোকে তো নিজের কুত্তাও কেও দেবে না মেয়ে কে দেবে ,Hate,Gender,Community
meme_2976.jpeg,ভক্তরা দেখবি আর জলবি লুচির মতো ফুলবি কৃষক কমরেড মিয়া দি লাল সেলাম কেউ আবার বলছে মিয়াদি আর জনি দা নাকি কৃষক চরিত্র করেছিল কোনো এক শর্ট ফিল্মে তারপর থেকেই নাকি আমাদের প্রিয় মিয়া দি কৃষকপ্রেমী,Non Hate,,
meme_2977.jpeg,"প্যাটেল মূর্তি রাম মূর্তি অনেক হল, এবার ক্ষমতায় আসলে সব বন্ধ করে দেবো। সবার আগে ছোটা ভীমের মূর্তি বানাবো তারপর বাকি কথা",Hate,Religious,Community
meme_2978.jpg,আমিঃ যখন বাড়িতে থাকি ! যখন বাড়ির বাইরে থাকি...,Non Hate,,
meme_2979.jpeg,বামপন্থী মানেই দেশদ্রোহী শেষ অবধি প্রমাণ হয়ে গেল।,Hate,Political,Organization
meme_2980.jpg,দাদা; নেতাজি দেখান.... সস্তার কিছু নেই!,Hate,Political,Organization
meme_2981.jpeg,পাকিস্তানের চন্দ্রযান,Hate,Political,Organization
meme_2982.jpeg,ছোটবেলা নানুর জর্দার বাটা থেকে লুকিয়ে জর্দা খাওয়ার পর পিনিক,Non Hate,,
meme_2983.jpg,": স্যার ওইটা বোর্ড এ প্লাস এর জায়গায় মাইনাস হবে না ? স্যার: আরে বাপরে বাপ, গণিতের প্রফেসর সাব চইলা আসছে ! ডাবল ডিম খাওয়া প্রফেসর ।",Non Hate,,
meme_2984.jpeg,নিম্নমুখী ভারতের জিডিপি কে উপরে তোলার আপ্রাণ চেষ্টা চালাচ্ছে কিছু মুসলিম ভাই তার বিরল ছবি,Hate,Religious,Community
meme_2985.jpeg,"সিপিএমকে নিয়ে একটি ও কথা নয়, আমাদের শত্রু বিজেপি। কিন্তু আমাদেরকে বিজেপি মারেনি, মেরেছিলো সিপিএম।",Hate,Political,Organization
meme_2986.jpg,লক ডাউনের পরে বন্ধুদের সাথে ট্যুরে যাবার জন্য আবদার করা আমি আমার কলিজাটা কত্ত বড় সেটা ভাবতে থাকা আমার মা,Non Hate,,
meme_2987.jpeg,মাইকে বলছে সেহেরি খেতে উঠুন কিন্তু আমাকে ভাত দিচ্ছে কেন,Non Hate,,
meme_2988.jpg,সারাদিন ঘুম ঘুম ভাব থাকে শুধু ঘুমানোর সময় চোখে ঘুম থাকেনা!,Non Hate,,
meme_2989.jpg,"নবীজি যে তোশকের উপ্রে শুইতেন, সেইটার একটা সুতা আছে আমার কাছে যিশুর ক্রুশের একটা পেরেক আছে আমার কাছে আমার গণেশের মূর্তিটা দুধ পান করতে পারে ঠিক বুদ্ধি খাটাইলে টেকাটুকা কামানো কুনো ব্যাপার না এক্কেরে ঠিক্কথা",Hate,Religious,Community
meme_2990.jpg,সিনিয়র: কিরে ২/৩ টা জিএফ একসাথে কেমনে ? জুনিয়র: মনে করেন ভাই সবই কপাল,Non Hate,,
meme_2991.jpg,মুসলমানদের যেমন হওয়া উচিত ছিল কিন্তু মুসলমানরা যেমন হয়েছে যেমন হওয়া উচিত... আরে! কুরআনে তো আল্লাহ এমনই বলেছেন! সুবহানাল্লাহ! যেমন হয়... সুবহানাল্লাহ! আলুর মধ্যে আল্লাহর নাম! ওহে মুসলামান আলু আম পেপে আর পাথরের মধ্যে আল্লাহর নাম না খুঁজে কোরআন হাদীসে কি আছে সেটা খুঁজে দেখো তবেই ইহকাল ও পরকালে সুখ শান্তি নিরাপত্তা ও ক্ষমতা লাভ করতে পারবে|,Hate,Religious,Community
meme_2992.jpeg,বিজেপি নেতাকে ফোন করে মমতা ফোন করে তৃনমূলের হয়ে কাজ করার আবেদন করে মমতা বন্ধোপাধ্যায়ের মা গো।,Hate,Political,Organization
meme_2993.jpeg,মুসলমানের দেওয়া যাকাতের টাকা খরছ করা হচ্ছে বৌদ্ধ সন্ত্রাসীদের জন্য! আপনি কি চান আপনার যাকাতের টাকা কাফিরদের জন্য খরছ করা হোক?,Hate,Religious,Community
meme_2994.jpg,"ক্লাসে মারামারি করার পর, ছুটির পরে যখন আমার সব বন্ধুরা মিলে তাকে রাস্তায় একা পাই। আমি কে? তোর বাপ ...",Non Hate,,
meme_2995.jpg,কাশিমপুর কারাগারে নেয়া হচ্ছে পরীমণিকে পাশা ভাই : আনন্দ,Hate,Gender,Community
meme_2996.jpg,একখান কামের কাম করসে টাইম ম্যাগাজিন। পোপের মাথায় ডেভিলের শিং বসাইয়া দিসে ।,Hate,Religious,Community
meme_2997.jpeg,বই মেলা বাংলাদেশী ফেসবুক সেলিব্রিটিদের বই,Hate,Gender,Community
meme_2998.jpeg,অবিবাহিত জীবনের এটাই যেন হয় শেষ ঈদ ,Non Hate,,
meme_2999.jpeg,দোস্ত একটা সিক্রেট বলবো কাউকে বলিস না আরে তুই আমার ভাইয়ের মতো আমাকে ট্রাস্ট করতে পারিস,Non Hate,,
meme_3000.jpg,বর্ষসেরা অভিনয় পিসি,Hate,Political,Organization
meme_3001.jpg,যখন সোনাগাছির কোন মাগি গভীরভাবে কোন একজনের প্রেমে পড়ে কথা দাও আবার আসবে,Hate,Gender,Community
meme_3002.jpeg,আসুন আমরা সকল বটতলার গাজার আসর ভেঙে শাহবাগিদের চোখের পানি দিয়ে ইফতারি করি ,Hate,Religious,Community
meme_3003.jpg,কুমুদিনীর নাগিন হাসানের ছেলে হাসানের ছেলে কুমুদিনীর নাগিন,Hate,Gender,Community
meme_3004.jpg,আল্লাহু আকবর! ধুর গাধা! আমরা ট্যাম্পন!,Hate,Religious,Community
meme_3005.jpeg,আগামীকাল আমার জন্মদিন আর আমার খিস্তি খাওয়ার দিন ,Non Hate,,
meme_3006.jpeg,"তামিম যখন ডাক মারে, ফাইট্টা যায়, বুকটা ফাইট্টা যায়! তামিম যখন সেঞ্চুরি করে, পোলা তো নয় যেনো আগুনেরই গোলা",Non Hate,,
meme_3007.jpeg,সুন্দর রিং ওয়াও,Hate,Religious,Community
meme_3008.jpeg,"ওহে বন্ধু, মেয়ে পটাতে পারোনা তাহলে আইফোন চালাও কেন? ",Non Hate,,
meme_3009.jpg,অভিলা; চোর্কুনাল ঐ শব্দ দুটোর মানে কী? অভিষেক + কয়লা আর চোর + কুনাল,Hate,Political,Organization
meme_3010.jpg,পাড়ার তিনু নেতার ঘরে যখন নতুন সদস্য আসে তিনু নেতা মেরা বেটা 'চাল চোর' বোনেগা...,Hate,Political,Organization
meme_3011.jpeg,কে বলেছে মেয়েদের বুদ্ধি নেই!,Non Hate,,
meme_3012.jpg,এইবার পরীক্ষা ভাল না হলে ভুলে যাবি আমি তোর বাপ ঠিক আছে আব্বা পরীক্ষা শেষ হওয়ার পর... তোর পরীক্ষা কেমন হইছে? ওই তুই কেডা !?,Non Hate,,
meme_3013.jpeg,আমি শিওর কেউ আমাকে তাবিজ করছে তা না হলে তো আমি সিঙ্গেল থাকতাম না,Non Hate,,
meme_3014.jpeg,ডাঙ্গাবাজ এবং সন্ত্রাসবাদের প্রোডাকশন বন্ধ করার একমাত্র উপায় হলো তাদের কার্যকলাপের সমর্থন করা বন্ধ করা,Hate,Religious,Community
meme_3015.jpeg,মামুনুল হক জামিন পাওয়ার পর তার বন্ধুদের মনের অবস্থা,Hate,Religious,Community
meme_3016.jpeg,কতো ভালোই না হতো যদি ঘুমানোর সময় রাতে মানিব্যাগটা চার্জ দিয়ে ঘুমিয়ে সকালে উঠে ব্যাগ ভর্তি টাকা পাওয়া যেতো,Non Hate,,
meme_3017.jpg,"বিড়াল কি আজ রাতেই মারবা হ্যাঁ, সীমিত পরিসরে ...",Hate,Gender,Community
meme_3018.jpg,ট্যুরে যাওয়ার সময় যখন ইংলিশ গান চালাই পোলাপাইনঃ যখন বান্ডারি গান চালাই পোলাপাইনঃ,Non Hate,,
meme_3019.jpg,জাপানি পর্ন মুভিগুলোয় পুরুষ ও নারীর যৌনাঙ্গ যেভাবে অস্পষ্ট করে দেয়া হয়ে থাকে; জার্মানির চ্যান্সেলর মেরকেলের চুলের ওপরে সেই একই পদ্ধতি প্রয়োগ করেছে চৌদি সরকারী টিভি-চ্যানেল একমাত্র ইছলামই নারীর চুলকে দিয়েছে যৌনাঙ্গের মর্যাদা,Hate,Religious,Community
meme_3020.jpg,"মমতা গাঁধী, অভিষেক নেতাজি: মদন আমি তোলাবাজীর ৭৫% ভাগ নিই না আমিও কয়লা পাচার করি না",Hate,Political,Organization
meme_3021.jpeg,বউ এর সাথে মজা করতেছিলাম তারপর যার বউ সে চলে আসলো ,Non Hate,,
meme_3022.jpg,হালা নাস্তিক আমগোর ধর্মরে ধ্বংস করার ধান্দা?,Hate,Religious,Community
meme_3023.jpg,আমি* গরুর মাংস* আম্মু*,Non Hate,,
meme_3024.jpg,আপনার স্পেশাল কোনো ট্যালেন্ট আছে ? আমি যেকোনো পর্নস্টারের উহ আহ শব্দ শুনেই উনার নাম বলে দিতে পারি বেতন কতো নিবি ?,Hate,Gender,Community
meme_3025.jpeg,ভারতে মসজিদের ভেতরে ইমামকে পিটিয়ে হত্যা,Hate,Religious,Community
meme_3026.jpeg,যতদিন না তুমি প্লাস্টার খুলবে ততদিন আমি দাড়ি কাটবো না যতদিন না তুমি দাড়ি কাটবে ততদিন আমি প্লাস্টার খুলবো না,Non Hate,,
meme_3027.jpg,"স্কুল-কলেজ বন্ধ হলেও ফিতে কেটে মেলা উদ্বোধন মন্ত্রীর করোনা কেবল স্কুল গেলেই হয়, মেলায় গেলে নয়!",Hate,Political,Organization
meme_3028.jpg,"আমি তোমাকে ভালোবাসি' তুমি জানো আমি তোমার দুই বছরের সিনিয়র ওকে, আমি আপনাকে ভালোবাসি",Non Hate,,
meme_3029.jpg,একটু দাঁড়ান বিজেপির গণসঙ্গীত তৈরী করছি,Hate,Political,Organization
meme_3030.jpeg,যখন সবাই পেট পেড়ে খাচ্ছে এবং বডড় বৌকে হাসিমুখে খিদে নিয়ে দাড়িয়ে থাকতে হয়।,Non Hate,,
meme_3031.jpeg,মুক্তির পারমিশনটা দিয়ে দিন ৫ বছর হলে পারমিশনটা এমনে পেয়ে যাবেন ,Hate,Political,Organization
meme_3032.jpeg,সাকিব ভাই এমপি হয়ে গেছে সে আর শোরুমের ফিটা কাটবে না #Showroom owners ব্যবসাই লাল বাতি,Hate,Political,Organization
meme_3033.jpg,স্কুল শিক্ষক এবং প্রতিবেশীরা যদি সর্গ-নরক ঠিক করতেন: যাদের চুল বড় যাদের চুল ছোট,Non Hate,,
meme_3034.jpg,ডাইনে তোমার চাচার বাড়ী বায়েরদিকে পুকুর ঘাট সে ভাবনায় বয়স আমার বাড়ে না,Non Hate,,
meme_3035.jpg,যখন আপনি ৭০০ টাকার পাঞ্জাবি বাসায় ৯৫০ টাকা বইলা চালায়া দেন ।,Non Hate,,
meme_3036.jpg,জানেন ম্যাডাম আমার ছোটোবেলা থেকেই ফুটবল খেলার খুব সখ ছিলো কিন্তু অন্ধ হওয়ার কারণে আর খেলতে পারলাম না এটা কি ম্যাডাম ? ফুটবল,Hate,Gender,Community
meme_3037.jpg,সন্ধ্যায় পড়ার জন্য উত্তম-মধ্যম দেওয়ার পর যখন আম্মু রাতে খাওয়ায় দেওয়ার জন্য ডাকে । আমি - আপনার আর দরদ দেখাতে হবে না... বেঈমান এর বেইমান,Non Hate,,
meme_3038.jpg,কে বলে মানবতা হারিয়ে গেছে__?? আজও বেচে আছে মানবতা তবুও একদল লিজেন্ড এসে হা হা মেরে চলে যাবে,Hate,Gender,Community
meme_3039.jpeg,"আমি জব ছেড়ে দিচ্ছি, যথেষ্ট টাকা হয়ে গেছে। চলো, আমরা পালিয়ে যাই।",Non Hate,,
meme_3040.jpeg,টুথব্রাশ ১ম দিন টুথব্রাশ ৭ম দিন ,Non Hate,,
meme_3041.jpg,সজাগ হোন আল্লাহু আকবর ! ঘুমিয়ে থাকুন ইছলামের সমালোচনা করা হীনতা ।,Hate,Religious,Community
meme_3042.jpg,মোবাইল পড়ালেখা আমি,Non Hate,,
meme_3043.jpeg,ময়লা হাত সাবান দিয়ে ধুতে গিয়ে যখন দেখ সাবান নিজেই ময়লা আমার লাভ লস নাই আমার লাইফটাই লস,Non Hate,,
meme_3044.jpg,ব্যর্থ পুঁজিবাদী ব্যবস্থা উচ্ছেদ জনগণ সংখ্যালঘুদের প্রতি বিদ্বেষ ছড়িয়ে আসল সমস্যা আড়াল করে দেওয়া ফ্যাসিবাদী,Hate,Political,Organization
meme_3045.jpeg,যখন সাহিত্য চর্চা করতে বইমেলায় যান আর সাংবাদিকদের ২১শ ফেব্রুয়ারি কি দিবস প্রশ্নের উত্তর দিতে ব্যর্থ হন ,Non Hate,,
meme_3046.jpeg,"কিছু জীবন্ত জীবাশ্ম, কারণ বামপন্থার কোনদিন মৃত্যু হয়না",Hate,Political,Organization
meme_3047.jpg,ভাবি ভাইকে বলেন খাট চেঞ্জ করতে নাহয় অভ্যাস কেন ? আপনার জ্বলে নাকি একবার আমার স্বামীরে বিদেশ থেকে আসতে দেন তারপর দেখাইয়া দিমু,Hate,Gender,Community
meme_3048.jpg,লজ্জায় নয়; গর্বের সাথেই বলতে পারি আজ পর্যন্ত কোন ধরনের খেলায় বা কোন কিছুতে বাজি ধরিনি,Non Hate,,
meme_3049.jpeg,"ভিরাট, তুমি অধিনায়ক পদ ছেড়ে দিচ্ছ কেন? ক্যাপ্টেনসি ছেড়ে দিয়ে আমি মমতা দিদির তৃনমূলে যোগ দেব, অভিশেখের থেকেও বড় তোলাবাজ হবো",Hate,Political,Organization
meme_3050.jpeg,মুসলমানদের ছোট বয়সের ইচ্ছে গুলো বড় হয়ে ব্যাংক ডাকাতি করতে চাই তাইমুর সুপুত্রের ইচ্ছের কথা নিজের মুখেই জানালেন সাইফ বড় হয়ে এভাবে সফলতা পাই,Hate,Religious,Community
meme_3051.jpeg,"""আমি হিন্দুদের ঘৃণা করি"" - কবীর সুমন।",Hate,Religious,Community
meme_3052.jpeg,"পাকিস্তান নয়, ওরা আসলে পাখানকিস্তান।",Hate,Political,Organization
meme_3053.jpeg,রাষ্ট্রীয় কোনো সমস্যা নিয়ে অভিযোগ করা জনগণ পদ্মাসেতু মেট্রোরেল স্যাটেলাইট চেতনার গল্প শোনানো আওয়ামী নেতা,Hate,Political,Organization
meme_3054.jpg,"প্রত্যেকটা বাসায় মাংস ডিলেভারি করার জন্য আমাকে ধন্যবাদ দেয়া আব্বু মাংসগুলো কেজিদরে বিক্রি করে, বন্ধুদের সাথে চিল করে আসা আমি",Non Hate,,
meme_3055.jpg,"ইছলামের নবী: ""আমি বিজয়ী হয়েছি সন্ত্রাসের মাধ্যমে।"" (বুখারি, খণ্ড ৪, বই ৫২, হাদিস ২২০)",Hate,Religious,Community
meme_3056.jpg,ভুমিকম্পের আগে ভুমিকম্প হওয়ার পর ভুমিকম্প হওয়ার কিছুদিন পর,Hate,Gender,Community
meme_3057.jpeg,"র তে  রাগ না করে, ন তে  নগদে চলে আসুন ",Non Hate,,
meme_3058.jpg,"কিরে মামুর বেটা, তুই নাকি প্রেমে পড়লি ? ওরে ফইন্নি, প্রেমে পড়মু ক্যারে ? আমি তো মাত্র কলেজে পড়ি !",Non Hate,,
meme_3059.jpg,গালফ্রেন্ড : বাবু আজকে বাড়িতে কেও নেই... শুধু আমি একা বয়ফ্রেন্ড :,Non Hate,,
meme_3060.jpeg,চোরের মতো চেহারা হয়েও কারো মন চুরি করতে পারলাম না ,Non Hate,,
meme_3061.jpg,"তারমানে আপনি বলতে চাইছেন আমার কোন দয়া মায়া নেই বলতে চাইছি না , বলছি",Non Hate,,
meme_3062.jpeg,"জনসংখ্যা নয়, বেকারত্বই ভারতের প্রধান সমস্যা -ওয়েসি। মাদারচোদ, তোরা চুদিয়ে চোদ্দো বাচ্চা পয়দা করলে, দেশে বেকার না তো কি বিল গেটস তৈরি হবে?",Hate,Religious,Community
meme_3063.jpg,বইমেলায় যাওয়ার পর মেয়েরা :- এখন আমার প্রথম কাজ হচ্ছে এইটা কেনা,Hate,Gender,Community
meme_3064.jpeg,যখন সংখ্যালঘু গণতন্ত্র মানবতা ধর্মনিরপেক্ষতা সম্প্রীতি সংখাগুরু হওয়ার পর শরায়ত কাফের ইসলামিক রাষ্ট্র ইসলাম জিহাদ,Hate,Religious,Community
meme_3065.jpg,"এই প্রথম ঢাকি, যে ঢাক বাজাতে টাকা নেয়নি, ক্লাব প্রতি ষাট হাজার করে দিয়েছে",Hate,Political,Organization
meme_3066.jpg,মেট্রোরেল ব্রয়লার ২৬০ টাকা কেজি,Hate,Political,Organization
meme_3067.jpg,ভালো মানুষ নাকি বেশি দিন বাঁচে না এটা শুনার পর খুব টেনশনে আছি,Hate,Political,Organization
meme_3068.jpg,মানব ধর্মের মানুষ গুলো দেখতে এমন,Hate,Religious,Community
meme_3069.jpeg,বাবু একটা নাইট ড্রেস কিনে দিবা নাইট ড্রেস কিনে কি করবা ঘুমাও তো সেই ভোর বেলা,Non Hate,,
meme_3070.jpg,জঙ্গি নাস্তিকদের সম্ভাব্য হামলা রোধে পুলিশী প্রহরায় নামাজ আদায়,Hate,Religious,Community
meme_3071.jpg,"স্যার, মানিকের ছেলের ব্যাঙ্ক অ্যাকাউন্টে ২ কোটি ৬৪ লক্ষ টাকা মিলেছে ওটা দূর্গা পূজায় চা-বিস্কুট-চপ-ঝালমুড়ি বিক্রির কামাই",Hate,Political,Organization
meme_3072.jpg,বর্ষসেরা ভোজনরসিক (কেবল ভোটের সময় খেতে আসেন) শাহ'জি,Hate,Political,Organization
meme_3073.jpeg,জোর করে গরু খাইয়ে ধর্মান্তরিত করে দেওয়ার ভয়ে ওপার বাংলা ছেড়ে আসা বাঙালি ফেসিস্ট বিজেপি এলে গরু খেতে দেবে না ভেবে চিন্তিত বাঙালি বুদ্ধিজীবী,Hate,Religious,Community
meme_3074.jpg,মমতা-অভিষেক মেঘালয় থেকে ফেরার পর ভাঙন,Hate,Political,Organization
meme_3075.jpg,"আম্মু, বাইরে খেলতে যাই? যাও, কিন্তু ৩টা সুইটার আর ২টা টুপি পরে যাবা কারণ বাইরে অনেক শীত ৩টা সুইটার?",Non Hate,,
meme_3076.jpg,এইখানে পষ্ট কইরা লেখা আছে: পাহাড়গুলা শক্ত কইরা বসানো আছে বইলা পৃথিবী হেইলা-দুইলা পড়ে না। (সুরা ১৬:১৫),Hate,Religious,Community
meme_3077.jpeg,আত্মহত্যা করা হারাম জেনে যখন আপনি যমুনা টিভির সকল পোস্ট শেয়ার করেন,Hate,Political,Organization
meme_3078.jpg,"আমরা কতোটা আলোকপ্রাপ্ত, এই বিষয়ে একটা পোস্ট দাও ।",Hate,Religious,Community
meme_3079.jpg,*১০০০ টাকা দাম বলা দোকানদার *৩০০ টাকা দাম বলা আমি* *৩০০ টাকায় রাজি হয়ে যাওয়া দোকানদার* *মজা করতে গিয়ে মাইনকা চিপায় পরা আমি*,Non Hate,,
